group,y_mm,focus_amplitude_nm,focus_phase_deg,target_phase_deg,phase_error_deg,current_extra_path_mm,correction_mm,corrected_extra_path_mm,corrected_amplitude_mm
1,0.0,0.22725398558380136,-136.0463223454431,-163.85,27.8036776545569,19.981330145747577,1.5298026901485087,21.511132835896085,32.67728232409455
2,8.2,0.3952462180035409,-144.94369624478753,-163.85,18.906303755212463,20.59087315997796,1.04025498730196,21.63112814727992,32.78025788707606
3,16.4,0.3419028288563889,-156.28191790054427,-163.85,7.568082099455696,20.350505482620292,0.4164079478570191,20.766913430477313,32.03419342675366
4,24.599999999999998,0.3458420447916385,-168.3911161748488,-163.85,-4.541116174848816,19.324796087880216,-0.2498594548128794,19.074936633067338,30.54174401291055
5,32.8,0.5328469749147086,-134.87429298847195,-163.85,28.975707011528048,16.280652297655465,1.5942896147023053,17.87494191235777,29.454939665536827
6,41.0,0.18540896682050045,-129.2068216187143,-163.85,34.64317838128569,11.319237070763345,1.906122928824112,13.225359999587457,24.961732187078624
7,49.199999999999996,0.3178032196691264,-104.58054503726407,-163.85,59.269454962735935,5.863042275220764,3.2610999441208386,9.124142219341602,20.45186929234285
8,57.39999999999999,0.08490104063854689,-163.8284020009859,-163.85,0.02159799901409038,0.0,0.0011883563535763078,0.0011883563535763078,0.22594791072000076
