length_mm,target_coherence,overlap_phase_deg
103.25,0.4067009109329302,-69.57304701022079
103.3,0.4059824299793242,-70.51010814022469
103.35,0.4052546924752786,-71.4465304130705
103.4,0.4045174526235788,-72.38230590545217
103.45,0.4037704591808331,-73.3174264183204
103.5,0.40301345541712263,-74.25188346875466
103.55,0.4022461790774266,-75.18566828151216
103.6,0.40146836234512623,-76.11877178024933
103.65,0.4006797318078602,-77.05118457839295
103.7,0.3998800084260528,-77.98289696965008
103.75,0.39906890750444285,-78.91389891814171
103.8,0.3982461386669481,-79.84418004813813
103.85,0.39741140583523343,-80.77372963338446
103.9,0.3965644072113466,-81.70253658599302
103.95,0.3957048352648282,-82.63058944488415
104.0,0.3948323767246929,-83.55787636375759
104.05,0.3939467125767321,-84.48438509856695
104.1,0.3930475180665629,-85.41010299448092
104.15,0.3921344627089117,-86.33501697230137
104.2,0.39120721030361105,-87.2591135143153
104.25,0.390265418958821,-88.1823786495558
104.3,0.3893087411220022,-89.10479793843973
104.35,0.3883368236191865,-90.0263564567534
104.4,0.3873493077031294,-90.94703877895898
104.45,0.3863458291109114,-91.86682896078021
104.5,0.3853260181316141,-92.78571052104118
104.55,0.38428949968469905,-93.70366642271397
104.6,0.38323589340974995,-94.6206790531389
104.65,0.3821648137682101,-95.53673020337915
104.7,0.3810758701578626,-96.45180104665654
104.75,0.37996866704071286,-97.36587211583496
104.8,0.37884280408501836,-98.27892327989119
104.85,0.3776978763222109,-99.19093371932603
104.9,0.37653347431944945,-100.10188190046355
104.95,0.3753491843686051,-101.01174554857262
105.0,0.37414458869242495,-101.9205016197581
105.05,0.3729192656686903,-102.82812627154843
105.1,0.3716727900731761,-103.73459483211487
105.15,0.37040473334219565,-104.63988176804895
105.2,0.3691146638555629,-105.54396065061589
105.25,0.36780214724077737,-106.44680412040722
105.3,0.3664667466992332,-107.34838385029981
105.35,0.3651080233552707,-108.24867050662854
105.4,0.3637255366288542,-109.14763370847703
105.45,0.3623188446326592,-110.04524198497455
105.5,0.3608875045943264,-110.94146273049388
105.55,0.35943107330463797,-111.83626215762298
105.6,0.3579491075923108,-112.72960524778868
105.65,0.356441164826096,-113.62145569939631
105.7,0.35490680344482844,-114.51177587333541
105.75,0.35334558351601325,-115.40052673570611
105.8,0.35175706732351425,-116.28766779759398
105.85,0.3501408199848222,-117.17315705172103
105.9,0.34849641009832383,-118.05695090578853
105.95,0.34682341042095904,-118.93900411230504
106.0,0.3451213985765079,-119.81926969469417
106.05,0.3433899577947351,-120.69769886944648
106.1,0.34162867768147565,-121.57424096407517
106.15,0.33983715501968464,-122.44884333061553
106.2,0.33801499460133,-123.32145125438382
106.25,0.3361618100899328,-124.19200785770177
106.3,0.334277224913404,-125.0604539982609
106.35,0.332360873186726,-125.92672816178549
106.4,0.33041240066387484,-126.79076634862625
106.45,0.32843146571824533,-127.65250195388366
106.5,0.32641774035069554,-128.5118656406451
106.55,0.32437091122417383,-129.3687852058697
106.6,0.32229068072374095,-130.22318543843642
106.65,0.32017676804062395,-131.074987968828
106.7,0.3180289102788133,-131.92411110987993
106.75,0.31584686358249725,-132.77046968798965
106.8,0.3136304042825158,-133.61397486412383
106.85,0.31137933005983875,-134.45453394391785
106.9,0.30909346112388203,-135.2920501761085
106.95,0.3067726414033822,-136.12642253846795
107.0,0.30441673974733646,-136.95754551036418
107.05,0.30202565113344104,-137.7853088309786
107.1,0.29959929788127226,-138.60959724215368
107.15,0.2971376308673687,-139.43029021475286
107.2,0.2946406307393058,-140.2472616573207
107.25,0.29210830912567654,-141.0603796057453
107.3,0.2895407098389453,-141.8695058925022
107.35,0.2869379100680147,-142.67449579395813
107.4,0.28430002155739414,-143.4751976540747
107.45,0.28162719176981815,-144.27145248272362
107.5,0.27891960502927843,-145.0630935266687
107.55,0.27617748364146516,-145.84994581110956
107.6,0.2734010889887648,-146.63182564950608
107.65,0.27059072259712413,-147.4085401192066
107.7,0.2677467271722898,-148.17988650019487
107.75,0.2648694876032074,-148.94565167404343
107.8,0.2619594319306803,-149.70561147990716
107.85,0.25901703227971445,-150.45953002412756
107.9,0.256042805754475,-151.2071589397208
107.95,0.2530373152951722,-151.9482365917052
108.0,0.2500011704968216,-152.68248722387892
108.05,0.24693502839041925,-153.40962004228308
108.1,0.24383959418772932,-154.12932823018394
108.15,0.24071562199169305,-154.8412878889702
108.2,0.2375639154752776,-155.54515689889018
108.25,0.23438532853251853,-156.24057369305436
108.3,0.23118076590651612,-156.92715593757927
108.35,0.22795118380023327,-157.60449911018378
108.4,0.22469759047715437,-158.2721749689312
108.45,0.22142104686011307,-158.92972990216833
108.5,0.21812266713802542,-159.57668315003997
108.55,0.2148036193917424,-160.21252488725614
108.6,0.2114651262518357,-160.83671415607787
108.65,0.2081084656028704,-161.44867663776316
108.7,0.20473497135056282,-162.04780225000823
108.75,0.20134603427019274,-162.63344255724127
108.8,0.1979431029567786,-163.20490798000702
108.85,0.19452768489973649,-163.76146478917062
108.9,0.19110134770720444,-164.30233187029663
108.95,0.1876657205076767,-164.8266772434162
109.0,0.18422249555936587,-165.33361432354064
109.05,0.18077343010049235,-165.82219790783984
109.1,0.17732034847666084,-166.29141987651755
109.15,0.17386514458455998,-166.7402045962426
109.2,0.17040978467434667,-167.16740401777656
109.25,0.16695631055621296,-167.57179246345336
109.3,0.1635068432597548,-167.95206110575322
109.35,0.16006358719764072,-168.3068121458258
109.4,0.15662883488771123,-168.63455271100327
109.45,0.15320497228969146,-168.9336885037529
109.5,0.1497944848139652,-169.2025172520006
109.55,0.14639996405994019,-169.4392220332862
109.6,0.1430241153399164,-169.64186457400046
109.65,0.13966976604044837,-169.80837866141246
109.7,0.13633987486611443,-169.93656385199336
109.75,0.13303754199925039,-170.02407971655828
109.8,0.1297660201923647,-170.06844093310622
109.85,0.12652872678574084,-170.06701362418485
109.9,0.12332925660927635,-170.01701343938296
109.95,0.12017139568224453,-169.91550600722599
110.0,0.1170591355645757,-169.75941052573845
110.05,0.11399668813494923,-169.5455074275065
110.1,0.1109885004707996,-169.27045124155322
110.15,0.10803926937943914,-168.93078997581532
110.2,0.10515395497420496,-168.52299255100343
110.25,0.10233779250219442,-168.04348601292668
110.3,0.09959630140978235,-167.48870441089858
110.35,0.09693529038099308,-166.85515131807605
110.4,0.09436085680918727,-166.13947793536403
110.45,0.09187937887904173,-165.3385784989577
110.5,0.08949749816787154,-164.44970422404108
110.55,0.08722209046022024,-163.47059617651144
110.6,0.08506022235848323,-162.39963618630202
110.65,0.08301909133131148,-161.23601313766616
110.7,0.0811059471473517,-159.97989968189353
110.75,0.07932799327414512,-158.632631692228
110.8,0.07769226784799195,-157.1968798212585
110.85,0.07620550527316193,-155.67679968594905
110.9,0.07487398136041172,-154.0781450123155
110.95,0.0737033470509866,-152.408327153632
111.0,0.07269845797643479,-150.67640539583172
111.05,0.0718632090631179,-148.8929958673725
111.1,0.07120038472934645,-147.07009280860643
111.15,0.07071153557849227,-145.22080403386315
111.2,0.07039689160143094,-143.35901165798234
111.25,0.07025531969754698,-141.4989781037651
111.3,0.07028432998620253,-139.65492442429445
111.35,0.07048013133385199,-137.8406116640804
111.4,0.07083773235534475,-136.06895557349227
111.45,0.07135108048526904,-134.35170056891903
111.5,0.07201322907148723,-132.69917131550116
111.55,0.0728165211147201,-131.12011117964104
111.6,0.07375277829936443,-129.6216076834158
111.65,0.07481348513227674,-128.2090973724547
111.7,0.07598995997588476,-126.88643705132293
111.75,0.07727350712530065,-125.65602542861465
111.8,0.0786555464670563,-124.51895863303521
111.85,0.08012771939279355,-123.47520427998451
111.9,0.08168197135996566,-122.52378113331012
111.95,0.08331061273272049,-121.66293430203709
112.0,0.08500636031803073,-120.89029884881394
112.05,0.08676236240181759,-120.20304733913483
112.1,0.0885722101764325,-119.59801905333373
112.15,0.09042993832493594,-119.0718302613818
112.2,0.09233001726948464,-118.62096614771932
112.25,0.09426733926498801,-118.24185573837875
112.3,0.09623720017169887,-117.93093161181127
112.35,0.09823527840329553,-117.68467635414527
112.4,0.10025761223886558,-117.49965772538862
112.45,0.10230057641766291,-117.37255439730176
112.5,0.10436085870748532,-117.30017395370665
112.55,0.10643543694980039,-117.27946464396388
112.6,0.1085215569339657,-117.30752217340505
112.65,0.11061671133418229,-117.38159261536012
112.7,0.11271861985138991,-117.49907234656658
112.75,0.11482521063327933,-117.65750574530945
112.8,0.11693460299466626,-117.85458125086294
112.85,0.1190450914238807,-118.0881262631563
112.9,0.12115513083541084,-118.35610126143236
112.95,0.1232633230121616,-118.65659343794232
113.0,0.1253684041703378,-118.98781007513432
113.05,0.12746923357429965,-119.34807184010606
113.1,0.1295647831266976,-119.73580612626898
113.15,0.13165412785952935,-120.14954053731168
113.2,0.1337364372538352,-120.58789658109552
113.25,0.13581096731899253,-121.04958361964896
113.3,0.13787705336642567,-121.5333931048106
113.35,0.1399341034168703,-122.0381931163482
113.4,0.14198159218474743,-122.56292320974647
113.45,0.14401905558760658,-123.10658957367497
113.5,0.146046085732952,-123.66826049189989
113.55,0.14806232633880403,-124.24706210064842
113.6,0.15006746854828157,-124.84217442986746
113.65,0.15206124710207736,-125.45282771513723
113.7,0.1540434368360286,-126.07829896601159
113.75,0.1560138494741116,-126.71790877609041
113.8,0.1579723306899203,-127.3710183600379
113.85,0.15991875741232903,-128.03702680296493
113.9,0.16185303535332632,-128.71536850799103
113.95,0.16377509673812526,-129.4055108283365
114.0,0.16568489821956792,-130.10695187093427
114.05,0.16758241896055964,-130.81921845922773
114.1,0.16946765886983128,-131.54186424353753
114.15,0.1713406369777104,-132.27446794810365
114.2,0.1732013899398702,-133.0166317446154
114.25,0.17504997065813982,-133.76797974274305
114.3,0.176886447008492,-134.5281565888476
114.35,0.17871090066723483,-135.296826164686
114.4,0.18052342602727717,-136.07367037853302
114.45,0.1823241291970752,-136.85838804170646
114.5,0.18411312707553373,-137.6506938240227
114.55,0.1858905464967578,-138.45031728219865
114.6,0.18765652343907815,-139.25700195568422
114.65,0.1894112022932855,-140.07050452483978
114.7,0.19115473518542364,-140.89059402676665
114.75,0.1928872813499399,-141.71705112447535
114.8,0.19460900654931038,-142.54966742540557
114.85,0.19632008253659988,-143.38824484563284
114.9,0.19802068655773183,-144.23259501638424
114.95,0.19971100089048832,-145.08253872974663
115.0,0.20139121241751712,-145.93790542070371
115.05,0.2030615122308483,-146.79853268285584
115.1,0.2047220952656071,-147.66426581538346
115.15,0.20637315996082417,-148.53495739901123
115.2,0.2080149079453661,-149.41046689889643
115.25,0.20964754374721514,-150.29066029253167
115.3,0.21127127452442038,-151.175409720896
115.35,0.2128863098161863,-152.06459316122258
115.4,0.21449286131269266,-152.95809411988049
115.45,0.21609114264231394,-153.85580134397586
115.5,0.21768136917504924,-154.7576085503901
115.55,0.2192637578409958,-155.66341417106133
115.6,0.22083852696286072,-156.57312111341056
115.65,0.22240589610150868,-157.48663653489314
115.7,0.2239660859136513,-158.40387163072938
115.75,0.22551931802083477,-159.32474143394302
115.8,0.22706581488894387,-160.24916462689532
115.85,0.2286057997174863,-161.17706336355883
115.9,0.23013949633796713,-162.1083631018392
115.95,0.23166712912073,-163.04299244529088
116.0,0.2331889228896538,-163.98088299362868
116.05,0.23470510284414955,-164.92196920147418
116.1,0.2362158944879298,-165.8661882448154
116.15,0.23772152356405973,-166.8134798946976
116.2,0.23922221599582444,-167.7637863976927
116.25,0.2407181978329683,-168.71705236273002
116.3,0.24220969520291605,-169.67322465389648
116.35,0.2436969342665528,-170.6322522888388
116.4,0.2451801411782284,-171.59408634243323
116.45,0.24665954204961493,-172.55867985540036
116.5,0.24813536291709745,-173.52598774757365
116.55,0.24960782971238402,-174.49596673554177
116.6,0.2510771682360233,-175.46857525440723
116.65,0.2525436041335593,-176.44377338342022
116.7,0.2540073628740428,-177.42152277526077
116.75,0.25546866973063637,-178.40178658875894
116.8,0.2569277497630621,-179.38452942485532
116.85,0.25838482780165156,179.63028273438647
116.9,0.25984012843276116,178.64268258388557
116.95,0.261293875985322,177.65270155093378
117.0,0.26274629451831916,176.66036984801806
117.05,0.2641976078089626,175.66571652322617
117.1,0.26564803934136116,174.66876950836166
117.15,0.2670978122954839,173.6695556649007
117.2,0.2685471495362037,172.66810082790977
117.25,0.269996273602232,171.66442984802885
117.3,0.2714454066947455,170.65856663163476
117.35,0.2728947706655089,169.6505341792753
117.4,0.2743445870042945,168.64035462247273
117.45,0.2757950768254113,167.62804925898212
117.5,0.2772464608531567,166.61363858658416
117.55,0.2786989594059679,165.5971423354974
117.6,0.2801527923791179,164.578579499474
117.65,0.2816081792257195,163.55796836565634
117.7,0.2830653389358608,162.53532654325548
117.75,0.2845244900136685,161.51067099111077
117.8,0.2859858504520732,160.4840180441971
117.85,0.2874496377050973,159.4553834391228
117.9,0.2889160686574173,158.42478233868104
117.95,0.2903853595910133,157.39222935549813
118.0,0.2918577261486582,156.35773857482215
118.05,0.2933333832940218,155.321323576506
118.1,0.29481254526816864,154.28299745621305
118.15,0.29629542554218263,153.24277284589564
118.2,0.2977822367656826,152.20066193357772
118.25,0.2992731907109743,151.15667648247666
118.3,0.3007684982125634,150.11082784950196
118.35,0.3022683691017574,149.06312700315584
118.4,0.30377301213608093,148.0135845408708
118.45,0.30528263492320135,146.96221070581197
118.5,0.3067974438390748,145.90901540316514
118.55,0.3083176439399882,144.85400821594592
118.6,0.30984343886818616,143.7971984203429
118.65,0.3113750307507403,142.73859500062744
118.7,0.3129126200913178,141.67820666364537
118.75,0.3144564056545043,140.61604185291242
118.8,0.3160065843422984,139.55210876233528
118.85,0.31756335106240413,138.4864153495731
118.9,0.3191268985879302,137.41896934905938
118.95,0.3206974174080919,136.34977828470053
119.0,0.32227509556949707,135.27884948226355
119.05,0.3238601185075806,134.20619008147398
119.1,0.32545266886775764,133.13180704783042
119.15,0.3270529263158217,132.05570718415558
119.2,0.3286610673371394,130.9778971418932
119.25,0.3302772650241468,129.8983834321609
119.3,0.33190168885164895,128.81717243657602
119.35,0.333534504439443,127.73427041785754
119.4,0.33517587330171356,126.6496835302205
119.45,0.33682595258269465,125.56341782956935
119.5,0.33848489477806376,124.47547928349694
119.55,0.34015284744149066,123.38587378110412
119.6,0.34182995287582146,122.29460714263945
119.65,0.34351634780830953,121.20168512897166
119.7,0.3452121630493249,120.10711345090348
119.75,0.3469175231339803,119.01089777832418
119.8,0.3486325459460808,117.91304374921911
119.85,0.35035734232383314,116.81355697852993
119.9,0.352092015646724,115.71244306687937
119.95,0.35383666140300635,114.60970760916223
120.0,0.3555913667372137,113.50535620300379
120.05,0.35735620997716616,112.39939445709537
120.1,0.3591312601398984,111.29182799940682
120.15,0.3609165764160163,110.1826624852789
120.2,0.3627122076319433,109.07190360540253
120.25,0.3645181916896154,107.95955709368124
120.3,0.36633455498314443,106.84562873498504
120.35,0.36816131179206496,105.73012437279552
120.4,0.36999846365079714,104.61304991674044
120.45,0.37184599869399043,103.49441135002677
120.5,0.37370389097752627,102.3742147367633
120.55,0.37557209977494194,101.25246622918482
120.6,0.3774505688492021,100.12917207476961
120.65,0.3793392256997547,99.00433862325265
120.7,0.3812379807849345,97.8779723335394
120.75,0.3831467267198737,96.75007978051198
120.8,0.38506533745020693,95.620667661734
120.85,0.3869936674019472,94.48974280405159
120.9,0.3889315506080927,93.35731217008532
120.95,0.3908787998126506,92.22338286462086
121.0,0.39283520555292933,91.08796214088638
121.05,0.3948005352211468,89.95105740672493
121.1,0.3967745321065708,88.81267623065432
121.15,0.39875691441965694,87.67282634781202
121.2,0.4007473742998485,86.53151566578933
121.25,0.40274557680893946,85.38875227034363
121.3,0.404751158912202,84.24454443099441
121.35,0.4067637284497243,83.09890060649549
121.4,0.408782863100706,81.95182945018239
121.45,0.4108081093437758,80.80333981519279
121.5,0.41283898141674713,79.65344075955402
121.55,0.41487496027953963,78.50214155113858
121.6,0.4169154925843595,77.34945167248307
121.65,0.4189599896576592,76.19538082546256
121.7,0.4210078264987248,75.039938935827
121.75,0.4230583408001904,73.88313615758426
121.8,0.4251108319961608,72.72498287723543
121.85,0.4271645603440889,71.56548971785588
121.9,0.42921874604693333,70.40466754301372
121.95,0.4312725684225943,69.24252746053172
122.0,0.43332516512804214,68.07908082607725
122.05,0.43537563144596564,66.91433924658575
122.1,0.43742301964220837,65.74831458351161
122.15,0.4394663384026484,64.58101895589475
122.2,0.4415045523585323,63.41246474325451
122.25,0.44353658170970783,62.242664588290275
122.3,0.44556130195539345,61.071631399397305
122.35,0.44757754374254843,59.8993783529884
122.4,0.449584092842006,58.72591889561681
122.45,0.45157969026278777,57.551266745902666
122.5,0.45356303251510516,56.37543589625036
122.55,0.45553277203258064,55.19844061436182
122.6,0.45748751776417074,54.02029544453869
122.65,0.4594258359461486,52.841015208767
122.7,0.4613462510642417,51.660615007588504
122.75,0.46324724701568104,50.47911022074799
122.8,0.46512726848043284,49.29651650761939
122.85,0.4669847225102863,48.11284980740517
122.9,0.4688179803437537,46.9281263391055
122.95,0.4706253794538192,45.74236260126016
123.0,0.4724052258346061,44.55557537145158
123.05,0.47415579653179474,43.36778170557769
123.1,0.4758753424203633,42.178998936886785
123.15,0.477562091231692,40.989244674771236
123.2,0.4792142508304755,39.798536803324765
123.25,0.4808300127400925,38.60689347965682
123.3,0.4824075559131963,37.41433313196649
123.35,0.483945050742221,36.22087445737438
123.4,0.4854406633023597,35.02653641951247
123.45,0.48689255981732615,33.831338245871535
123.5,0.48829891133584563,32.63529942490614
123.55,0.4896578986044732,31.4384397028998
123.6,0.49096771711987286,30.240779080589395
123.65,0.49222658234129957,29.04233780955214
123.7,0.4934327350415982,27.843136388353642
123.75,0.49458444677273483,26.643195558460373
123.8,0.4956800254195639,25.442536299922082
123.85,0.4967178208134987,24.24117982682074
123.9,0.49769623037574695,23.039147582495243
123.95,0.4986137047580667,21.83646123453944
124.0,0.4994687534474762,20.633142669579748
124.05,0.5002599503001173,19.429213987838672
124.1,0.5009859389685963,18.224697497483305
124.15,0.501645438186466,17.019615708769084
124.2,0.5022372468733538,15.813991327978856
124.25,0.5027602490243943,14.607847251163701
124.3,0.5032134183481017,13.40120655769511
124.35,0.5035958226179125,12.194092503628957
124.4,0.5039066277038627,10.986528514891637
124.45,0.5041451012527481,9.778538180291381
124.5,0.5043106159872089,8.570145244363937
124.55,0.5044026525968051,7.361373600060404
124.6,0.5044208021969535,6.152247281282045
124.65,0.5043647683349227,4.942790455271809
124.7,0.5042343685255111,3.7330274148705276
124.75,0.5040295353027971,2.5229825706430025
124.8,0.5037503167783128,1.3126804428872667
124.85,0.5033968767000084,0.10214565353145312
124.9,0.5029694940105853,-1.1085970820692344
124.95,0.5024685619079382,-2.3195229634311296
125.0,0.501894586414583,-3.530607113323179
125.05,0.5012481844670463,-4.7418245862212824
125.1,0.5005300815400742,-5.953150376828473
125.15,0.49974110882429684,-7.164559428650449
125.2,0.49888219997941513,-8.37602664261333
125.25,0.4979543874881973,-9.587526885722824
125.3,0.4969587986394544,-10.799034999743485
125.35,0.49589665117064996,-12.010525809895533
125.4,0.4947692486029384,-13.221974133557676
125.45,0.49357797530316555,-14.433354788961761
125.5,0.4923242913086521,-15.644642603880309
125.55,0.4910097269515013,-16.855812424280924
125.6,0.4896358773196692,-18.06683912295008
125.65,0.488204396592062,-19.277697608073225
125.7,0.48671699228469034,-20.488362831754742
125.75,0.4851754194441642,-21.698809798482056
125.8,0.48358147482388775,-22.909013573506815
125.85,0.4819369910768644,-24.118949291147313
125.9,0.48024383099753687,-25.328592162996294
125.95,0.4785038818431842,-26.537917486023016
126.0,0.4767190497633136,-27.74690065057039
126.05,0.4748912543633499,-28.955517148224104
126.1,0.4730224234264949,-30.163742579555542
126.15,0.471114487815221,-31.37155266172613
126.2,0.4691693765713802,-32.57892323594206
126.25,0.4671890122313355,-33.78583027476033
126.3,0.46517530637005394,-34.99224988922626
126.35,0.46313015538562935,-36.19815833584192
126.4,0.46105543653321324,-37.4035320233599
126.45,0.45895300421513086,-38.6083475193854
126.5,0.4568246865316133,-39.81258155679612
126.55,0.45467228209458954,-41.0162110399551
126.6,0.4524975571049265,-42.21921305072412
126.65,0.4503022426917941,-43.42156485426511
126.7,0.44808803251108603,-44.62324390462294
126.75,0.4458565805983697,-45.82422785009357
126.8,0.4436094994705039,-47.02449453835907
126.85,0.4413483584688897,-48.224022021393694
126.9,0.43907468233624686,-49.42278856013633
126.95,0.43678995001803456,-50.62077262891931
127.0,0.4344955936788088,-51.81795291965894
127.05,0.4321929979233398,-53.01430834579591
127.1,0.4298834992117645,-54.20981804598653
127.15,0.42756838545783304,-55.40446138754122
127.2,0.42524889579898345,-56.59821796960805
127.25,0.4229262205270106,-57.791067626099355
127.3,0.42060150116795914,-58.98299042835961
127.35,0.41827583070007557,-60.173966687569084
127.4,0.41595025389868406,-61.36397695689113
127.45,0.4136257677972158,-62.55300203334745
127.5,0.4113033222537269,-63.74102295944055
127.55,0.40898382061276534,-64.92802102450273
127.6,0.4066681204526516,-66.11397776578148
127.65,0.4043570344087139,-67.29887496926588
127.7,0.4020513310634745,-68.48269467023687
127.75,0.39975173589511925,-69.66541915356811
127.8,0.3974589322762167,-70.8470309537486
127.85,0.3951735625149001,-72.02751285465179
127.9,0.39289622893144477,-73.20684788903785
127.95,0.39062749496339066,-74.38501933779631
128.0,0.38836788629305086,-75.5620107289296
128.05,0.38611789199152474,-76.7378058362795
128.1,0.38387796567393107,-77.91238867798843
128.15,0.3816485266608454,-79.08574351472308
128.2,0.37942996114157357,-80.25785484762011
128.25,0.3772226233349734,-81.4287074160079
128.3,0.3750268366443218,-82.5982861948513
128.35,0.3728428948026886,-83.76657639196888
128.4,0.37067106300593144,-84.93356344499944
128.45,0.36851157903063203,-86.09923301811119
128.5,0.36636465433453275,-87.26357099849444
128.55,0.3642304751375268,-88.42656349258523
128.6,0.3621092034812853,-89.58819682207452
128.65,0.36000097826606103,-90.74845751967145
128.7,0.3579059162633163,-91.90733232462708
128.75,0.3558241131031026,-93.06480817803805
128.8,0.35375564423528144,-94.2208722179067
128.85,0.3517005658639122,-95.37551177397731
128.9,0.34965891585421255,-96.5287143623517
128.95,0.34763071461178524,-97.68046767985767
129.0,0.3456159659337609,-98.83075959821844
129.05,0.3436146578318691,-99.97957815797004
129.1,0.3416267633272906,-101.12691156217579
129.15,0.3396522412174933,-102.2727481699085
129.2,0.3376910368151955,-103.41707648950468
129.25,0.335743082659706,-104.55988517160827
129.3,0.33380829920104604,-105.70116300197377
129.35,0.3318865954571541,-106.84089889406086
129.4,0.329977869644727,-107.97908188139724
129.45,0.3280820097841282,-109.11570110971113
129.5,0.32619889427894455,-110.25074582884626
129.55,0.3243283924707392,-111.38420538443674
129.6,0.32247036516963357,-112.51606920935465
129.65,0.32062466516127863,-113.64632681493126
129.7,0.31879113769096445,-114.77496778191984
129.75,0.31696962092538516,-115.901981751244
129.8,0.3151599463928558,-117.02735841447506
129.85,0.3133619394025474,-118.15108750407835
129.9,0.31157541944346706,-119.27315878339961
129.95,0.30980020056383695,-120.39356203638258
130.0,0.3080360917315481,-121.51228705703568
130.05,0.3062828971763375,-122.62932363861003
130.1,0.3045404167143612,-123.7446615625061
130.15,0.30280844605580226,-124.85829058689198
130.2,0.3010867770961527,-125.97020043501523
130.25,0.2993751981918065,-127.08038078322053
130.3,0.2976734944205579,-128.18882124863717
130.35,0.29598144782764124,-129.29551137654457
130.4,0.29429883765784176,-130.40044062740395
130.45,0.29262544057434586,-131.50359836351683
130.5,0.2909610308647708,-132.60497383534215
130.55,0.28930538063504263,-133.70455616740625
130.6,0.28765825999154326,-134.8023343438342
130.65,0.2860194372121145,-135.89829719345752
130.7,0.284388678906389,-136.99243337448732
130.75,0.2827657501659348,-138.08473135874246
130.8,0.2811504147046765,-139.1751794153958
130.85,0.279542434990072,-140.26376559422957
130.9,0.27794157236543043,-141.35047770837903
130.95,0.2763475871638731,-142.4353033165151
131.0,0.2747602388142786,-143.51822970447637
131.05,0.27317928593963686,-144.59924386628683
131.1,0.2716044864482103,-145.67833248455133
131.15,0.27003559761782486,-146.75548191019678
131.2,0.2684723761737286,-147.8306781414983
131.25,0.26691457836025534,-148.90390680239975
131.3,0.2653619600067423,-149.97515312003785
131.35,0.2638142765879195,-151.04440190147423
131.4,0.2622712832791739,-152.11163750956567
131.45,0.260732735006913,-153.17684383792664
131.5,0.25919838649438026,-154.2400042849517
131.55,0.2576679923031604,-155.30110172682248
131.6,0.25614130687068415,-156.36011848946276
131.65,0.2546180845439592,-157.4170363193718
131.7,0.2530980796098468,-158.47183635326783
131.75,0.25158104632204586,-159.5244990864952
131.8,0.25006673892513015,-160.57500434009017
131.85,0.24855491167580188,-161.6233312264614
131.9,0.24704531886161948,-162.6694581135844
131.95,0.24553771481745787,-163.7133625876214
132.0,0.24403185393985724,-164.75502141389498
132.05,0.2425274906995756,-165.7944104960797
132.1,0.24102437965245888,-166.83150483354925
132.15,0.239522275448949,-167.86627847672824
132.2,0.2380209328423496,-168.8987044803512
132.25,0.23652010669613246,-169.9287548544951
132.3,0.23501955199046062,-170.95640051323758
132.35,0.233519023828166,-171.9816112208093
132.4,0.2320182774403537,-173.00435553507347
132.45,0.2305170681919198,-174.02460074815937
132.5,0.22901515158711386,-175.04231282408966
132.55,0.22751228327545303,-176.05745633317613
132.6,0.22600821905815813,-177.0699943830086
132.65,0.22450271489535323,-178.07988854579594
132.7,0.2229955269143041,-179.08709878181847
132.75,0.22148641141886255,179.90841664124346
132.8,0.21997512490048537,178.9067012334139
132.85,0.2184614240509555,177.90780037221683
132.9,0.21694506577719927,176.91176139751377
132.95,0.2154258072184047,175.9186337117062
133.0,0.21390340576578162,174.9284688856756
133.05,0.21237761908525757,173.9413207708682
133.1,0.2108482051434523,172.95724561793884
133.15,0.2093149222372594,171.97630220242436
133.2,0.20777752902744223,170.99855195795163
133.25,0.20623578457657213,170.02405911749707
133.3,0.20468944839180458,169.0528908633167
133.35,0.2031382804728517,168.08511748613594
133.4,0.2015820413656913,167.1208125543149
133.45,0.20002049222248186,166.16005309371553
133.5,0.1984533948682157,165.20291977905853
133.55,0.19688051187473896,164.2494971376728
133.6,0.1953016066426823,163.29987376653904
133.65,0.19371644349206255,162.35414256368858
133.7,0.19212478776219852,161.41240097504692
133.75,0.19052640592177833,160.47475125794094
133.8,0.18892106568988967,159.5413007625947
133.85,0.18730853616894474,158.6121622330371
133.9,0.18568858799046684,157.68745412899534
133.95,0.1840609934748619,156.7673009704863
134.0,0.18242552680626342,155.8518337069515
134.05,0.18078196422383552,154.9411901130055
134.1,0.17913008423079563,154.03551521298687
134.15,0.17746966782278023,153.1349617367855
134.2,0.17580049873714443,152.23969060959354
134.25,0.17412236372501547,151.34987147850927
134.3,0.17243505284812888,150.46568327922216
134.35,0.17073835980253763,149.58731484627035
134.4,0.1690320822716869,148.71496557077197
134.45,0.16731602231139994,147.84884610986626
134.5,0.1655899867697305,146.9891791525492
134.55,0.1638537877448419,146.13620024706523
134.6,0.16210724308446858,145.29015869552103
134.65,0.1603501769308305,144.45131852198872
134.7,0.15858242031537406,143.61995952101066
134.75,0.15680381180805458,142.7963783941118
134.8,0.15501419822658621,141.98088998277487
134.85,0.15321343541145346,141.1738286071544
134.9,0.15140138907340103,140.37554952085668
134.95,0.149577935720636,139.58643049316464
135.0,0.1477429636740208,138.80687353132237
135.05,0.14589637417939208,138.03730675685605
135.1,0.14403808262727813,137.27818645138663
135.15,0.14216801989154607,136.52999928908645
135.2,0.1402861337998608,135.79326477475536
135.25,0.13839239075053228,135.0685379085474
135.3,0.1364867774920632,134.35641210064068
135.35,0.13456930308386195,133.65752236161111
135.4,0.13264000105887336,132.97254879701944
135.45,0.13069893181170011,132.3022204376929
135.5,0.1287461852386789,131.64731944042398
